Satellite,Code,jd_tdb,x_km,y_km,z_km
Miranda,705,2460787.000000,90220.704246,-8676.404982,93020.439183
Miranda,705,2460794.000000,60610.127538,3845.689210,114744.262590
Miranda,705,2460801.000000,25668.408105,15998.295963,126169.464389
Miranda,705,2460808.000000,-11535.336835,26747.619676,126419.538759
Miranda,705,2460815.000000,-47784.058448,35147.560595,115328.667510
Miranda,705,2460822.000000,-79648.991593,40419.604886,93990.739960
Miranda,705,2460829.000000,-104483.468142,42141.435782,64238.996862
Miranda,705,2460836.000000,-119951.545657,40118.648322,28673.115824
Miranda,705,2460843.000000,-124667.221491,34561.511696,-9335.711648
Miranda,705,2460850.000000,-118313.309347,25954.533544,-46601.665727
Miranda,705,2460857.000000,-101335.429113,15039.191356,-79711.714021
Miranda,705,2460864.000000,-75428.203087,2837.183477,-105674.114107
Miranda,705,2460871.000000,-42737.592871,-9650.551891,-122325.772895
Miranda,705,2460878.000000,-6239.634489,-21282.210402,-128047.949224
Miranda,705,2460885.000000,30695.522375,-31018.295877,-122449.230786
Miranda,705,2460892.000000,65024.559794,-38064.171894,-105978.245543
Miranda,705,2460899.000000,93500.771274,-41744.431619,-80101.901553
Miranda,705,2460906.000000,113715.314899,-41784.768494,-47192.497003
Miranda,705,2460913.000000,123872.086504,-38148.182630,-9979.855781
Miranda,705,2460920.000000,122974.364147,-31159.370784,28051.754454
Miranda,705,2460927.000000,111231.530262,-21462.304578,63571.715425
Miranda,705,2460934.000000,89523.697753,-9841.536649,93536.828248
Miranda,705,2460941.000000,59915.429432,2606.831561,115082.670059
Miranda,705,2460948.000000,24968.040141,14838.058740,126462.081037
Miranda,705,2460955.000000,-12285.098950,25772.532990,126530.320754
Miranda,705,2460962.000000,-48324.396558,34394.632825,115300.265604
Miranda,705,2460969.000000,-80104.126481,40001.173698,93819.124371
Miranda,705,2460976.000000,-104722.844931,42056.437481,63872.223007
Miranda,705,2460983.000000,-119941.086100,40401.980036,28329.360689
Miranda,705,2460990.000000,-124507.826244,35181.620381,-9838.481858
Miranda,705,2460997.000000,-117899.563062,26839.191738,-47144.465777
Miranda,705,2461004.000000,-100846.698486,16169.628754,-80148.452370
Miranda,705,2461011.000000,-74791.371271,4052.088714,-106143.338569
Miranda,705,2461018.000000,-42064.762209,-8411.824851,-122640.685818
Miranda,705,2461025.000000,-5698.717559,-20109.357459,-128291.015420
Miranda,705,2461032.000000,31291.532611,-30071.962068,-122569.233770
Miranda,705,2461039.000000,65445.950382,-37369.509663,-105934.706485
Miranda,705,2461046.000000,93755.879627,-41391.718051,-80007.327056
Miranda,705,2461053.000000,113830.405179,-41789.955481,-46889.535426
Miranda,705,2461060.000000,123731.875926,-38511.999640,-9683.267850
Miranda,705,2461067.000000,122721.462516,-31875.767303,28388.555270
Miranda,705,2461074.000000,110754.387661,-22413.204349,64032.454290
Miranda,705,2461081.000000,88949.697614,-11004.107827,93883.870313
Miranda,705,2461088.000000,59278.649825,1360.516859,115439.582937
Miranda,705,2461095.000000,24221.225923,13627.443197,126711.218590
Miranda,705,2461102.000000,-12872.710874,24644.512761,126661.202101
Miranda,705,2461109.000000,-48894.056777,33509.759622,115351.656813
Miranda,705,2461116.000000,-80562.240185,39401.800667,93664.975433
Miranda,705,2461123.000000,-104936.427626,41794.045267,63694.493584
Miranda,705,2461130.000000,-120024.489371,40513.646494,28000.937950
Miranda,705,2461137.000000,-124339.642255,35635.032612,-10227.924468
Miranda,705,2461144.000000,-117615.295685,27646.999895,-47456.840395
Miranda,705,2461151.000000,-100394.732231,17204.551078,-80584.773543
Miranda,705,2461158.000000,-74200.047401,5252.594858,-106500.754074
Miranda,705,2461165.000000,-41522.523760,-7115.628613,-122938.934921
Miranda,705,2461172.000000,-5052.707954,-18891.959465,-128532.138932
Miranda,705,2461179.000000,31803.023391,-28975.377402,-122672.896866
Miranda,705,2461186.000000,65813.552660,-36516.663946,-106029.684241
Miranda,705,2461193.000000,94079.796055,-40863.439326,-79911.499886
Miranda,705,2461200.000000,113915.481380,-41602.999926,-46735.082671
Miranda,705,2461207.000000,123688.724375,-38715.195321,-9474.652941
Miranda,705,2461214.000000,122466.275379,-32408.423910,28749.050858
Miranda,705,2461221.000000,110354.710487,-23275.855857,64306.458370
Miranda,705,2461228.000000,88458.569534,-12101.979654,94225.143099
Miranda,705,2461235.000000,58596.140472,152.903540,115765.197164
Miranda,705,2461242.000000,23602.831765,12346.820854,126923.221279
Miranda,705,2461249.000000,-13522.572051,23459.495889,126839.012104
Miranda,705,2461256.000000,-49491.758078,32493.405739,115361.481286
Miranda,705,2461263.000000,-80934.401821,38626.814854,93656.292283
Miranda,705,2461270.000000,-105249.219655,41365.700828,63546.594740
Miranda,705,2461277.000000,-120118.242258,40428.865108,27710.753750
Miranda,705,2461284.000000,-124255.725689,35940.117123,-10475.549481
Miranda,705,2461291.000000,-117358.832560,28284.585719,-47839.183216
Miranda,705,2461298.000000,-99958.480290,18136.207162,-80911.179104
Miranda,705,2461305.000000,-73761.824675,6434.047453,-106780.988140
Miranda,705,2461312.000000,-40917.530926,-5859.330577,-123247.452765
Miranda,705,2461319.000000,-4470.700975,-17607.085802,-128717.867086
Miranda,705,2461326.000000,32294.578584,-27782.486176,-122845.133258
Miranda,705,2461333.000000,66317.345368,-35540.724113,-106050.925772
Miranda,705,2461340.000000,94357.522160,-40146.143792,-79875.921626
Miranda,705,2461347.000000,114084.947761,-41249.074395,-46664.656271
Miranda,705,2461354.000000,123691.577443,-38715.571513,-9201.863577
Miranda,705,2461361.000000,122260.373653,-32783.234990,28985.312055
Miranda,705,2461368.000000,110025.325567,-23993.421939,64613.184488
Miranda,705,2461375.000000,87912.891224,-13068.975647,94554.094260
Miranda,705,2461382.000000,58048.666883,-1043.579813,115992.384716
Miranda,705,2461389.000000,22953.572946,11086.484386,127179.824013
Miranda,705,2461396.000000,-14241.474242,22226.540806,126960.627565
Miranda,705,2461403.000000,-50045.799803,31356.670810,115427.520724
Miranda,705,2461410.000000,-81469.506123,37734.498716,93607.082012
Miranda,705,2461417.000000,-105583.385352,40751.683086,63363.993552
Miranda,705,2461424.000000,-120252.827656,40176.907512,27584.178937
Miranda,705,2461431.000000,-124249.929860,36057.530328,-10771.593831
Miranda,705,2461438.000000,-117113.009918,28750.587067,-48159.594085
Miranda,705,2461445.000000,-99624.874008,18955.465685,-81187.533719
Miranda,705,2461452.000000,-73230.765953,7477.659753,-107119.437793
Miranda,705,2461459.000000,-40344.582912,-4625.988440,-123470.158902
Miranda,705,2461466.000000,-3937.123402,-16296.421290,-128937.819726
Miranda,705,2461473.000000,32935.383530,-26550.644358,-122960.605941
Miranda,705,2461480.000000,66796.928017,-34433.868171,-106070.908773
Miranda,705,2461487.000000,94741.528083,-39297.288023,-79862.732975
Miranda,705,2461494.000000,114336.161542,-40705.734402,-46463.099522
Miranda,705,2461501.000000,123707.162138,-38528.378616,-9039.143140
Miranda,705,2461508.000000,122154.465297,-32982.856079,29234.525773
Miranda,705,2461515.000000,109661.626186,-24515.206857,64975.183701
Miranda,705,2461522.000000,87428.526933,-13923.372331,94826.670811
Miranda,705,2461529.000000,57420.929271,-2117.574420,116303.500350
Miranda,705,2461536.000000,22203.674650,9877.321225,127380.872456
Miranda,705,2461543.000000,-14876.707922,20943.872284,127093.119859
Miranda,705,2461550.000000,-50739.051421,30176.507809,115479.915423
Miranda,705,2461557.000000,-82050.584167,36712.340311,93491.588366
Miranda,705,2461564.000000,-105964.379958,39984.081358,63254.188326
Miranda,705,2461571.000000,-120511.508497,39737.659175,27302.387285
Miranda,705,2461578.000000,-124242.134232,35966.213343,-11083.019102
Miranda,705,2461585.000000,-116972.303889,29061.357673,-48412.783376
Miranda,705,2461592.000000,-99255.793843,19583.481737,-81560.458075
Miranda,705,2461599.000000,-72698.739537,8404.288561,-107400.255409
Miranda,705,2461606.000000,-39781.671082,-3465.911887,-123720.636382
Miranda,705,2461613.000000,-3220.974164,-15049.577834,-129117.394195
Miranda,705,2461620.000000,33539.341980,-25260.424464,-123033.404801
Miranda,705,2461627.000000,67355.091266,-33253.019858,-106119.974395
Miranda,705,2461634.000000,95256.402681,-38316.143986,-79705.578552
Miranda,705,2461641.000000,114610.274543,-39986.529661,-46280.062968
Miranda,705,2461648.000000,123845.764647,-38160.665798,-8765.820995
Miranda,705,2461655.000000,122025.412149,-32955.729472,29628.693882
Miranda,705,2461662.000000,109358.418814,-24878.178465,65257.212345
Miranda,705,2461669.000000,86951.088319,-14610.902572,95181.717271
Miranda,705,2461676.000000,56703.230366,-3053.655898,116604.795657
Miranda,705,2461683.000000,21486.596531,8716.453847,127570.672061
Miranda,705,2461690.000000,-15708.069411,19716.894781,127216.277927
Miranda,705,2461697.000000,-51520.706864,28948.236547,115427.335307
Miranda,705,2461704.000000,-82652.871830,35587.355300,93418.369068
Miranda,705,2461711.000000,-106505.316477,39088.652705,63002.020533
Miranda,705,2461718.000000,-120791.478887,39112.343084,26953.328049
Miranda,705,2461725.000000,-124327.524501,35701.910772,-11390.385861
Miranda,705,2461732.000000,-116812.147185,29142.423305,-48851.416371
Miranda,705,2461739.000000,-98869.872286,20029.240866,-81898.512583
Miranda,705,2461746.000000,-72225.615521,9197.022748,-107697.906488
Miranda,705,2461753.000000,-39059.722696,-2456.705198,-123998.928630
Miranda,705,2461760.000000,-2480.238943,-13846.440741,-129243.279240
Miranda,705,2461767.000000,34276.975179,-23990.512330,-123102.808388
Miranda,705,2461774.000000,68100.757037,-32030.695061,-105995.636500
Miranda,705,2461781.000000,95772.179321,-37211.877599,-79533.677890
Miranda,705,2461788.000000,115022.057985,-39134.841844,-46015.081353
Miranda,705,2461795.000000,124018.670946,-37590.215367,-8320.992242
Miranda,705,2461802.000000,121946.133585,-32740.155615,30004.726577
Miranda,705,2461809.000000,109059.914714,-25022.682032,65718.013816
Miranda,705,2461816.000000,86351.564112,-15084.130178,95599.763181
Miranda,705,2461823.000000,56031.998158,-3872.937219,116879.423612
Miranda,705,2461830.000000,20620.443329,7688.661475,127808.393020
Miranda,705,2461837.000000,-16660.299078,18541.152744,127256.458802
Miranda,705,2461844.000000,-52347.052360,27700.731110,115374.341371
Miranda,705,2461851.000000,-83462.537224,34417.904834,93190.400490
Miranda,705,2461858.000000,-107075.276598,38056.088838,62649.923855
Miranda,705,2461865.000000,-121153.616012,38337.692903,26618.533830
Miranda,705,2461872.000000,-124460.894606,35228.104153,-11910.669823
Miranda,705,2461879.000000,-116636.368570,29013.778497,-49327.993870
Miranda,705,2461886.000000,-98518.439549,20287.616886,-82317.816653
Miranda,705,2461893.000000,-71571.145766,9765.275562,-108105.649374
Miranda,705,2461900.000000,-38319.550769,-1565.502897,-124214.146630
Miranda,705,2461907.000000,-1684.237443,-12733.782077,-129395.884148
Miranda,705,2461914.000000,35209.344009,-22779.054877,-123064.933435
Miranda,705,2461921.000000,68880.122758,-30768.210282,-105816.611088
Miranda,705,2461928.000000,96468.302595,-36045.575990,-79240.253202
Miranda,705,2461935.000000,115512.233431,-38132.824740,-45517.550428
Miranda,705,2461942.000000,124222.159468,-36848.878461,-7864.853893
Miranda,705,2461949.000000,121925.138700,-32325.581396,30574.026445
Miranda,705,2461956.000000,108680.139538,-24936.131071,66310.256455
Miranda,705,2461963.000000,85780.030346,-15383.485881,96033.273921
Miranda,705,2461970.000000,55200.836825,-4481.557333,117275.803204
Miranda,705,2461977.000000,19621.729732,6800.226025,127988.438870
Miranda,705,2461984.000000,-17602.354985,17419.026487,127295.626499
Miranda,705,2461991.000000,-53383.085186,26501.371056,115227.879076
Miranda,705,2461998.000000,-84357.279305,33196.286436,92821.687757
Miranda,705,2462005.000000,-107752.776837,36931.556253,62229.897784
Miranda,705,2462012.000000,-121619.277912,37407.127410,26002.915927
Miranda,705,2462019.000000,-124581.640217,34563.390161,-12498.599177
Miranda,705,2462026.000000,-116534.500741,28704.121355,-49862.058412
Miranda,705,2462033.000000,-98064.193694,20303.741618,-82897.595495
Miranda,705,2462040.000000,-70891.630196,10151.715794,-108492.843862
Miranda,705,2462047.000000,-37491.941504,-848.178073,-124503.072166
Miranda,705,2462054.000000,-636.281289,-11778.332818,-129486.045717
Miranda,705,2462061.000000,36157.401389,-21603.791842,-122957.562580
Miranda,705,2462068.000000,69813.882292,-29524.919328,-105574.963639
Miranda,705,2462075.000000,97298.746625,-34820.345931,-78725.206193
Miranda,705,2462082.000000,116045.346215,-37014.536941,-44952.140062
Miranda,705,2462089.000000,124530.121803,-35954.050817,-7174.842147
Miranda,705,2462096.000000,121856.631010,-31695.586871,31319.105861
Miranda,705,2462103.000000,108344.819951,-24665.710750,66903.340355
Miranda,705,2462110.000000,85121.823660,-15452.801942,96632.548682
Miranda,705,2462117.000000,54231.404972,-4889.207682,117682.989523
Miranda,705,2462124.000000,18587.451309,6046.066686,128184.072890
Miranda,705,2462131.000000,-18812.308507,16442.314604,127286.921421
Miranda,705,2462138.000000,-54510.906766,25336.761711,114946.261796
Miranda,705,2462145.000000,-85299.796653,31955.497381,92442.159434
Miranda,705,2462152.000000,-108571.158736,35741.021939,61596.938554
Miranda,705,2462159.000000,-122093.913489,36336.727403,25273.382224
Miranda,705,2462166.000000,-124776.219926,33736.959522,-13210.985821
Miranda,705,2462173.000000,-116353.471546,28155.943294,-50651.488912
Miranda,705,2462180.000000,-97574.211970,20115.622747,-83490.806401
Miranda,705,2462187.000000,-70182.145322,10339.964693,-108977.957084
Miranda,705,2462194.000000,-36453.502540,-344.765625,-124815.970315
Miranda,705,2462201.000000,438.520114,-10940.168628,-129525.061793
Miranda,705,2462208.000000,37290.716103,-20542.506443,-122814.351396
Miranda,705,2462215.000000,70922.697201,-28320.573104,-105121.352875
Miranda,705,2462222.000000,98134.691212,-33548.238873,-78161.828312
Miranda,705,2462229.000000,116713.066284,-35819.587005,-44209.964223
Miranda,705,2462236.000000,124843.003597,-34896.443509,-6257.043766
Miranda,705,2462243.000000,121814.380673,-30891.196299,32144.337934
Miranda,705,2462250.000000,107942.679196,-24165.727633,67751.744387
Miranda,705,2462257.000000,84338.841010,-15297.713123,97295.755018
Miranda,705,2462264.000000,53291.092915,-5132.010472,118103.232449
Miranda,705,2462271.000000,17365.014094,5490.697590,128414.935677
Miranda,705,2462278.000000,-20111.082691,15581.237090,127185.100966
Miranda,705,2462285.000000,-55708.985977,24236.278085,114644.093356
Miranda,705,2462292.000000,-86454.729369,30741.964870,91833.686144
Miranda,705,2462299.000000,-109400.788084,34477.794068,60825.127200
Miranda,705,2462306.000000,-122646.073938,35168.975701,24473.855554
Miranda,705,2462313.000000,-124974.329139,32737.754331,-14179.861396
Miranda,705,2462320.000000,-116145.277859,27420.838776,-51495.340687
Miranda,705,2462327.000000,-97072.416879,19724.794695,-84217.705523
Miranda,705,2462334.000000,-69281.937862,10283.282544,-109554.371318
Miranda,705,2462341.000000,-35411.725881,-5.202873,-125080.076325
Miranda,705,2462348.000000,1637.638617,-10271.005817,-129589.368871
Miranda,705,2462355.000000,38615.310667,-19605.599979,-122533.393284
Miranda,705,2462362.000000,72060.264378,-27150.803717,-104602.675715
Miranda,705,2462369.000000,99155.338404,-32287.693867,-77408.205773
Miranda,705,2462376.000000,117415.454486,-34540.106394,-43219.822566
Miranda,705,2462383.000000,125171.206343,-33724.622359,-5313.239771
Miranda,705,2462390.000000,121791.615895,-29921.254311,33186.205586
Miranda,705,2462397.000000,107454.028267,-23456.570282,68714.164669
Miranda,705,2462404.000000,83561.561702,-14952.244733,98010.241675
Miranda,705,2462411.000000,52148.700866,-5131.904385,118638.906550
Miranda,705,2462418.000000,16037.205595,5110.043260,128584.188224
Miranda,705,2462425.000000,-21432.215906,14841.921527,127088.536967
Miranda,705,2462432.000000,-57108.567448,23248.208854,114207.776798
Miranda,705,2462439.000000,-87629.319816,29542.469263,91106.527939
Miranda,705,2462446.000000,-110316.075173,33194.912104,59976.626686
Miranda,705,2462453.000000,-123244.476590,33902.497588,23389.601722
Miranda,705,2462460.000000,-125134.101146,31595.019837,-15191.842096
Miranda,705,2462467.000000,-115977.497777,26522.947263,-52438.988007
Miranda,705,2462474.000000,-96435.469018,19099.547005,-85109.101319
Miranda,705,2462481.000000,-68350.054414,10032.388680,-110129.600699
Miranda,705,2462488.000000,-34242.483301,123.789338,-125424.920732
Miranda,705,2462495.000000,3028.267840,-9787.392587,-129572.391217
Miranda,705,2462502.000000,39904.617695,-18762.323926,-122205.762781
Miranda,705,2462509.000000,73337.938868,-26070.996940,-103995.520527
Miranda,705,2462516.000000,100238.140541,-31032.734427,-76455.739975
Miranda,705,2462523.000000,118135.415312,-33211.872140,-42182.869672
Miranda,705,2462530.000000,125562.079862,-32448.274332,-4103.659729
Miranda,705,2462537.000000,121690.319771,-28780.333403,34380.392166
Miranda,705,2462544.000000,106999.647342,-22589.529926,69687.099939
Miranda,705,2462551.000000,82674.959310,-14387.937546,98878.811850
Miranda,705,2462558.000000,50913.311836,-4934.588021,119163.723205
Miranda,705,2462565.000000,14695.789044,4894.764546,128776.283905
Miranda,705,2462572.000000,-22957.382417,14282.439620,126922.653742
Miranda,705,2462579.000000,-58506.440839,22343.561429,113671.143018
Miranda,705,2462586.000000,-88839.500379,28392.221599,90363.689355
Miranda,705,2462593.000000,-111317.105772,31903.358874,58901.441664
Miranda,705,2462600.000000,-123811.631003,32557.962146,22233.213395
Miranda,705,2462607.000000,-125341.823409,30342.360958,-16344.496625
Miranda,705,2462614.000000,-115699.320526,25433.963115,-53598.411368
Miranda,705,2462621.000000,-95792.842836,18307.348383,-85963.170809
Miranda,705,2462628.000000,-67398.589686,9589.932481,-110784.226342
Miranda,705,2462635.000000,-32918.319781,36.593471,-125762.743162
Miranda,705,2462642.000000,4405.822867,-9456.495531,-129516.990407
Miranda,705,2462649.000000,41364.429179,-18082.099126,-121827.510257
Miranda,705,2462656.000000,74703.716939,-25076.345719,-103209.077486
Miranda,705,2462663.000000,101292.985697,-29797.156878,-75489.955705
Miranda,705,2462670.000000,118939.814835,-31867.759724,-40961.882618
Miranda,705,2462677.000000,125905.128223,-31076.275442,-2751.733862
Miranda,705,2462684.000000,121616.078185,-27526.657184,35599.110596
Miranda,705,2462691.000000,106462.338606,-21534.275065,70869.997661
Miranda,705,2462698.000000,81712.821284,-13633.239340,99745.365918
Miranda,705,2462705.000000,49746.199659,-4573.482000,119693.754657
Miranda,705,2462712.000000,13201.280954,4889.612426,128980.054750
Miranda,705,2462719.000000,-24503.841405,13864.612744,126673.439925
Miranda,705,2462726.000000,-59945.703247,21552.217536,113120.894314
Miranda,705,2462733.000000,-90166.349473,27316.185356,89422.858312
Miranda,705,2462740.000000,-112252.486138,30605.596796,57786.905621
Miranda,705,2462747.000000,-124421.495484,31183.059130,21043.607064
Miranda,705,2462754.000000,-125505.612187,28977.591559,-17671.952263
Miranda,705,2462761.000000,-115408.505989,24213.292321,-54729.990257
Miranda,705,2462768.000000,-95124.596556,17337.865982,-86940.348975
Miranda,705,2462775.000000,-66279.900034,8926.430204,-111485.965749
Miranda,705,2462782.000000,-31652.588361,-209.003221,-126045.959259
Miranda,705,2462789.000000,5863.229826,-9308.357454,-129481.753046
Miranda,705,2462796.000000,42904.772825,-17545.887950,-121334.035756
Miranda,705,2462803.000000,76024.671871,-24166.724989,-102408.126850
Miranda,705,2462810.000000,102452.664063,-28628.248145,-74370.494802
Miranda,705,2462817.000000,119701.908159,-30504.450851,-39610.829261
Miranda,705,2462824.000000,126252.794097,-29656.350524,-1436.273502
Miranda,705,2462831.000000,121522.724730,-26157.349967,36992.018329
Miranda,705,2462838.000000,105857.894748,-20325.571273,72075.347504
Miranda,705,2462845.000000,80787.858603,-12723.277974,100636.269570
Miranda,705,2462852.000000,48410.969165,-3993.864626,120293.965752
Miranda,705,2462859.000000,11717.216122,5044.909442,129103.992221
Triton,801,2459219.000000,-282893.922609,-211270.114937,34569.791488
Triton,801,2459226.000000,-208280.140312,107161.928253,266386.987023
Triton,801,2459233.000000,132302.034450,288744.131958,157962.489410
Triton,801,2459240.000000,303922.712851,101589.088970,-152231.209751
Triton,801,2459247.000000,87535.495622,-215300.979550,-268083.239446
Triton,801,2459254.000000,-240562.641228,-257403.869391,-41718.642566
Triton,801,2459261.000000,-261523.212589,29086.024477,237889.639493
Triton,801,2459268.000000,51469.295725,278429.862325,213663.941756
Triton,801,2459275.000000,298719.442056,172201.651330,-83476.009023
Triton,801,2459282.000000,164575.585510,-153920.501013,-274056.896660
Triton,801,2459289.000000,-179625.803818,-283605.937925,-114791.949542
Triton,801,2459296.000000,-294493.112596,-51272.003353,191008.231716
Triton,801,2459303.000000,-33318.397005,246524.194621,252859.561396
Triton,801,2459310.000000,270391.061854,229491.741155,-8266.205701
Triton,801,2459317.000000,228848.860264,-80593.019690,-258868.186708
Triton,801,2459324.000000,-104808.992172,-287840.882231,-179006.619592
Triton,801,2459331.000000,-304646.244105,-127683.386673,129364.718419
Triton,801,2459338.000000,-115492.813826,195492.987236,272518.511881
Triton,801,2459345.000000,221137.538588,269012.611432,67589.010693
Triton,801,2459352.000000,275384.903948,-995.455908,-223687.016165
Triton,801,2459359.000000,-21909.183713,-269774.601029,-229403.523640
Triton,801,2459366.000000,-291207.336841,-194224.247921,57721.398401
Triton,801,2459373.000000,-188690.556884,129286.436283,271119.886036
Triton,801,2459380.000000,154778.968685,287692.750609,138228.904426
Triton,801,2459387.000000,300587.112663,78706.829551,-171227.140477
Triton,801,2459394.000000,62654.222775,-230800.238048,-262090.374200
Triton,801,2459401.000000,-255228.291346,-245734.887308,-18387.361658
Triton,801,2459408.000000,-247246.434468,53032.923332,248770.496827
Triton,801,2459415.000000,76459.544150,284075.067266,198194.262379
Triton,801,2459422.000000,302510.791937,152337.207476,-105537.314166
Triton,801,2459429.000000,142336.022736,-173930.548766,-274541.819326
Triton,801,2459436.000000,-199505.312268,-278219.632444,-93082.878331
Triton,801,2459443.000000,-286632.159734,-27358.697379,207196.531620
Triton,801,2459450.000000,-7751.158367,258431.053304,242849.714261
Triton,801,2459457.000000,281013.637499,214186.302107,-31689.295512
Triton,801,2459464.000000,210971.177294,-103565.239998,-265794.242416
Triton,801,2459471.000000,-128361.161872,-289156.466904,-160596.237351
Triton,801,2459478.000000,-303806.623257,-105657.495211,149609.855015
Triton,801,2459485.000000,-91328.914476,212740.668456,268742.544694
Triton,801,2459492.000000,237766.721249,259454.802378,44613.425897
Triton,801,2459499.000000,263251.254396,-25151.054606,-236520.309331
Triton,801,2459506.000000,-47309.530457,-277692.218141,-215713.546891
Triton,801,2459513.000000,-297450.541423,-175793.615673,80459.460363
Triton,801,2459520.000000,-167800.823590,150539.520247,273870.063287
Triton,801,2459527.000000,176125.112519,284626.207713,117476.038583
Triton,801,2459534.000000,295134.794616,55239.242803,-188977.564195
Triton,801,2459541.000000,37372.254953,-244708.638099,-254178.135236
Triton,801,2459548.000000,-268067.387579,-232328.974785,5087.302373
Triton,801,2459555.000000,-231247.147337,76644.916747,257834.649975
Triton,801,2459562.000000,100867.965168,287740.425037,181267.977345
Triton,801,2459569.000000,304159.768084,131376.730782,-126834.785260
Triton,801,2459576.000000,119128.925705,-192754.316962,-273018.735239
Triton,801,2459583.000000,-217943.133912,-270878.778197,-70684.630352
Triton,801,2459590.000000,-276759.988010,-3217.691473,221874.514191
Triton,801,2459597.000000,17828.092642,268546.939298,231058.435728
Triton,801,2459604.000000,289634.051841,197358.771244,-54889.366391
Triton,801,2459611.000000,191634.179871,-125847.818578,-270778.630473
Triton,801,2459618.000000,-150967.842537,-288451.236586,-141004.120195
Triton,801,2459625.000000,-300823.001173,-82858.784906,168767.748860
Triton,801,2459632.000000,-66560.334332,228525.274492,262997.979494
Triton,801,2459639.000000,252688.960399,248066.594270,21302.657399
Triton,801,2459646.000000,249279.578002,-49167.347099,-247628.184759
Triton,801,2459653.000000,-72333.441573,-283679.289890,-200440.525395
Triton,801,2459660.000000,-301583.016399,-156104.845699,102617.294286
Triton,801,2459667.000000,-145760.829215,170771.032345,274616.607519
Triton,801,2459674.000000,196191.659555,279562.718539,95855.537901
Triton,801,2459681.000000,287608.061933,31349.528569,-205352.084603
Triton,801,2459688.000000,11868.812930,-256926.328094,-244403.717549
Triton,801,2459695.000000,-278992.432247,-217277.032359,28533.524688
Triton,801,2459702.000000,-213641.417819,99756.219245,265014.997296
Triton,801,2459709.000000,124523.131114,289397.079348,163008.540426
Triton,801,2459716.000000,303658.581171,109465.084019,-147212.221319
Triton,801,2459723.000000,95119.876190,-210258.238643,-269498.056353
Triton,801,2459730.000000,-234811.576908,-261631.461403,-47760.902964
Triton,801,2459737.000000,-264949.854857,20982.498479,234934.092986
Triton,801,2459744.000000,43238.604600,276798.159641,217571.443123
Triton,801,2459751.000000,296195.018001,179124.417428,-77696.465569
Triton,801,2459758.000000,170977.004615,-147283.835268,-273784.180996
Triton,801,2459765.000000,-172471.057249,-285726.794061,-120373.229686
Triton,801,2459772.000000,-295720.180476,-59445.484110,186697.670024
Triton,801,2459779.000000,-41363.135235,242733.955562,255326.158951
Triton,801,2459786.000000,265801.912056,234924.729089,-2172.700840
Triton,801,2459793.000000,233571.815636,-72876.142068,-256928.724637
Triton,801,2459800.000000,-96804.907294,-287690.767611,-183695.645613
Triton,801,2459807.000000,-303579.264160,-135293.592415,124032.423234
Triton,801,2459814.000000,-122728.326047,189837.710031,273353.296832
Triton,801,2459821.000000,214839.150627,272534.497636,73525.444951
Triton,801,2459828.000000,278063.813144,7204.107300,-220230.360090
Triton,801,2459835.000000,-13675.632369,-267365.093944,-232837.980898
Triton,801,2459842.000000,-287929.596264,-200681.619189,51779.618273
Triton,801,2459849.000000,-194556.452256,122204.267739,270258.225661
Triton,801,2459856.000000,147259.256393,289030.183568,143549.227070
Triton,801,2459863.000000,301014.632095,86754.018466,-166520.108219
Triton,801,2459870.000000,70479.801108,-226317.755316,-264004.829373
Triton,801,2459877.000000,-249994.265117,-250539.216314,-24479.327653
Triton,801,2459884.000000,-251288.588458,45072.604800,246278.986771
Triton,801,2459891.000000,68301.147223,283123.938603,202486.923083
Triton,801,2459898.000000,300653.912189,159608.578848,-99943.447280
Triton,801,2459905.000000,149147.862782,-167721.971629,-274788.190051
Triton,801,2459912.000000,-192720.903731,-280998.843223,-98854.197429
Triton,801,2459919.000000,-288537.914409,-35580.417322,203267.826144
Triton,801,2459926.000000,-15916.104170,255264.677253,245782.576255
Triton,801,2459933.000000,277016.212147,220118.333812,-25640.791854
Triton,801,2459940.000000,216241.990311,-96111.116906,-264353.226906
Triton,801,2459947.000000,-120552.117829,-289695.333455,-165600.929690
Triton,801,2459954.000000,-303428.908117,-113503.608020,144547.732868
Triton,801,2459961.000000,-98867.791576,207604.190641,270088.643320
Triton,801,2459968.000000,231938.400135,263587.568074,50649.067263
Triton,801,2459975.000000,266573.053738,-17028.516474,-233502.953165
Triton,801,2459982.000000,-39080.677472,-275948.991541,-219564.916838
Triton,801,2459989.000000,-294819.231235,-182656.281515,74655.290591
Triton,801,2459996.000000,-174129.670075,143830.841016,273525.196424
Triton,801,2460003.000000,168917.390431,286639.027059,123032.142924
Triton,801,2460010.000000,296250.469282,63401.145178,-184616.730446
Triton,801,2460017.000000,45383.775567,-240818.170855,-256578.554366
Triton,801,2460024.000000,-263386.940077,-237676.571868,-1010.217458
Triton,801,2460031.000000,-235875.946351,68883.834601,255825.453383
Triton,801,2460038.000000,92839.282770,287476.856433,185914.804936
Triton,801,2460045.000000,302983.028953,138945.738893,-121467.227380
Triton,801,2460052.000000,126302.943949,-187017.646859,-273782.606824
Triton,801,2460059.000000,-211576.602985,-274297.128223,-76604.221669
Triton,801,2460066.000000,-279330.563102,-11429.855063,218356.336453
Triton,801,2460073.000000,9600.555811,266026.990203,234436.469828
